"obs","time","elapsed","date","hhmmss","averaging","instrument","replicate","species","plot","leaf","spad","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","DeltaPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","DeltaCO2","CO2_s_d","CO2_r_d","DeltaH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_.","Flow_.","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","AccCO2_soda","CO2_hrs","AccH2O_hum","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","file_name","year","doy","curve_identifier","species_leaf","doy_species_leaf","doy_devel","stage","dad","seq_num"
"34","2023-07-12 12:37:11","8766.40000009537","20230712 12:37:11","12:37:11","none","ripe5","3","ld11","4","3","46.5","1689183431","0.00659517484840738","6.59517484840738","22.7604744410579","270.514","177.521343624532","17.5383465622149","26.725621748141","0.447298930982249","2.91529030692226","0.412372673094188","0.260643271205521","289.568054932645","27.7822263743017","27.9756","3.78944511043119","60.2290809571351","2.2577387623619","3.74858577697496","1.53170634806929","-290.847210814766","-29.2020245447782","-2.18089147611012","-32.662071903009","0","0","1","0","52300.0019869995","1800.01","1513.19309374748","0.840658159536605","0.160870247905648","6","0.5","0: Broadleaf","1689183431","270.514","299.965","22.8526","15.1199","271.372","22.4573","500.042","98.6959","0.0998065","27.7898","27.9756","999.9","0","0","10050","0","806.949","-29.4506","276.841","304.57","7.73266","299.965","15.1199","2.25545","1.49227","19.3617","12.8892","1800.01","0.978003","0.0219971","0","771.922","4.9995","16441.2","16659.9","44","44.875","44.937","43.625","45.187","1755.53","39.49","0","120.799999952316","0","1689183391","12:36:31","1689183374.5","1689183391","38","0.127","0.005","-0.875","-0.013","300","15","0.05","0.02","2","2","2/2","2.96711","2.80856","0.0710841","0.0763759","0.114934","0.0854343","27616.5","25462.6","26709.1","25994.3","32173.2","33539","37850.2","38521.7","2.01772","1.99645","0.101238","0","26.3204","999.9","34.8","38.4","23.9877","61.46","16.8389","1","0.0570071","0.45131","20.2542","5.21055","11.9274","4.98805","3.291","9999","9999","999.9","9999","1.8709","1.877","1.87483","1.87302","1.87354","1.87092","1.87683","1.87598","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.858","0.3953","-0.717084643705017","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","-0.121677274098306","-0.0300265405484775","0.00256861100987361","-9.20045666279043e-06","8","2399","1","21","0.9","0.7","0.754395","2.50122","1.59912","2.27539","1.55029","2.33521","41.9275","23.7198","18","509.654","467.063","25.45","28.1328","30.0003","28.1506","28.1171","15.1367","43.7771","0","25.4597","300","15.0726","99.7826","100.002","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 3","ld11 - 3","194 - ld11 - 3","187","V5","7","2"
"33","2023-07-12 12:35:08","8643.90000009537","20230712 12:35:08","12:35:08","none","ripe5","3","ld11","4","3","46.5","1689183308.5","0.00618849605314719","6.18849605314719","30.6039393480378","360.55","227.909649254293","22.5153872893046","35.61903988585","0.417730658345327","2.90669053391793","0.387016458044846","0.244456376013546","289.537743635194","27.8362082299738","27.9854","3.79161097712682","60.481985077065","2.2603049421059","3.73715402896558","1.53130603502092","-272.912675943791","-38.8472934660099","-2.90919534789412","-25.1314211225007","0","0","1","0","52062.9215935277","1799.82","1513.03350032912","0.840658232672776","0.160870389058458","6","0.5","0: Broadleaf","1689183308.5","360.55","399.942","22.8797","15.6253","361.59","22.4873","500.13","98.6908","0.100047","27.7375","27.9854","999.9","0","0","10001.2","0","857.524","-39.3922","368.992","406.29","7.25436","399.942","15.6253","2.25802","1.54208","19.38","13.3919","1799.82","0.977999","0.0220006","0","815.937","4.9995","17486.3","16658.1","44","44.875","44.937","43.625","45.312","1755.33","39.49","0","2606.59999990463","0","1689183266.5","12:34:26","1689183258","1689183266.5","37","0.188","0.019","-1.066","-0.001","400","16","0.04","0.02","2","2","2/2","2.96736","2.80838","0.0897609","0.0960116","0.115049","0.0875245","27062.7","24923.2","26710.3","25996","32171.4","33465.9","37851.8","38524.4","2.01787","1.99825","0.09574","0","26.4202","999.9","34.8","38.4","23.9885","61.85","16.4062","1","0.0549136","1.08188","20.2511","5.20875","11.9286","4.9879","3.291","9999","9999","999.9","9999","1.87092","1.87704","1.8748","1.87305","1.87352","1.87093","1.87683","1.87596","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-1.04","0.3924","-0.844019666868998","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","-0.126710662577948","-0.0300265405484775","0.00256861100987361","-9.20045666279043e-06","8","2399","1","21","0.8","0.7","0.946045","2.50122","1.60034","2.27539","1.55029","2.27051","41.8749","23.711","18","509.416","467.883","24.826","28.0949","30.0001","28.1123","28.0818","18.9732","41.8581","0","24.8271","400","15.5297","99.7869","100.009","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 3","ld11 - 3","194 - ld11 - 3","187","V5","7","1"
"43","2023-07-12 12:56:47","9942.40000009537","20230712 12:56:47","12:56:47","none","ripe5","3","ld11","4","3","46.5","1689184607","0.00647917873792789","6.47917873792789","44.1668185646275","542.78","360.850000168137","35.6547609793082","53.630847042626","0.444122515691023","2.90569159058725","0.409565755200673","0.258858949871779","289.57068063496","28.1419939815711","28.0391","3.80349822655002","59.8903553312406","2.2885841025854","3.82128990540753","1.51491412396462","-285.73178234262","12.547796767042","0.942044067083433","17.3287391264654","0","0","1","0","51968.7765399541","1800.03","1513.20960032899","0.840657989216288","0.160869919187436","6","0.5","0: Broadleaf","1689184607","542.78","599.982","23.162","15.5695","543.73","22.7411","500.16","98.7079","0.0998067","28.1192","28.0391","999.9","0","0","9993.75","0","355.383","-57.2016","555.65","609.471","7.5925","599.982","15.5695","2.28627","1.53683","19.58","13.3396","1800.03","0.978006","0.0219936","0","858.394","4.9995","17087.1","16660.1","44.125","44.625","45","43.562","45.312","1755.55","39.48","0","117.599999904633","0","1689184565","12:56:05","1689184560.5","1689184565","47","0.256","-0.005","-0.992","-0.014","600","15","0.04","0.01","2","2","2/2","2.96755","2.80808","0.122122","0.129543","0.116013","0.0873228","26107.4","24002.3","26716.8","25999.2","32144.3","33478.7","37860.1","38528","2.01957","2.00042","0.108909","0","26.2585","999.9","34.5","38.5","23.9057","61.97","16.0577","1","0.0452363","0.433905","20.2547","5.21115","11.9298","4.988","3.291","9999","9999","999.9","9999","1.8707","1.87681","1.87454","1.87277","1.87332","1.87073","1.87658","1.87576","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.95","0.4209","-0.629606663626433","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","-0.116387371440097","-0.0300265405484775","0.00256861100987361","-9.20045666279043e-06","8","2399","1","21","0.8","0.7","1.31104","2.50854","1.59912","2.27539","1.55029","2.30835","41.3261","23.8686","18","509.946","468.729","26.0642","27.9729","29.9998","28.0493","28.0216","26.2513","44.402","0","26.0295","600","15.597","99.8097","100.019","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 3","ld11 - 3","194 - ld11 - 3","187","V5","7","11"
"44","2023-07-12 12:58:42","10057.4000000954","20230712 12:58:42","12:58:42","none","ripe5","3","ld11","4","3","46.5","1689184722","0.00596977574519649","5.96977574519649","51.6203423631145","732.841","502.106361651682","49.6113581635588","72.409433746952","0.409057303366473","2.90696840015962","0.37955964238014","0.239697525096837","289.567488634967","28.2376023722281","27.993","3.7932913723257","59.9821478604154","2.2870635267368","3.81290702036718","1.5062278455889","-263.267110363165","13.8697625144624","1.04040072293251","41.2105415091963","0","0","1","0","52011.7100657072","1800.01","1513.192800329","0.84065799652724","0.160869933297574","6","0.5","0: Broadleaf","1689184722","732.841","800.015","23.1469","16.1511","733.8","22.7363","500.151","98.7065","0.099972","28.0815","27.993","999.9","0","0","10001.2","0","396.611","-67.1741","750.206","813.149","6.99585","800.015","16.1511","2.28475","1.59422","19.5693","13.903","1800.01","0.978006","0.0219936","0","869.751","4.9995","17336.3","16660","44.125","44.687","45","43.625","45.375","1755.53","39.48","0","113","0","1689184678.5","12:57:58","1689184675.5","1689184678.5","48","0.136","-0.01","-1.013","0.002","800","16","0.03","0.01","2","2","2/2","2.96756","2.80831","0.150691","0.157959","0.116011","0.0897079","25261.2","23222.4","26720.1","26002.8","32150","33397.4","37864.6","38532.9","2.02025","2.00363","0.104476","0","26.2848","999.9","34.4","38.4","23.71","61.75","16.226","1","0.0388237","-0.00129085","20.2554","5.20741","11.9298","4.98915","3.291","9999","9999","999.9","9999","1.87066","1.87682","1.87454","1.8728","1.87332","1.87071","1.87655","1.87575","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.959","0.4106","-0.49391536258864","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","-0.126303962254926","-0.0300265405484775","0.00256861100987361","-9.20045666279043e-06","8","2399","1","21","0.8","0.7","1.65894","2.50244","1.59912","2.27539","1.55029","2.39868","41.1964","23.8774","18","509.829","470.214","25.8959","27.9179","29.9995","27.9869","27.9618","33.2209","41.8828","0","25.8676","800","16.2056","99.8218","100.032","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 3","ld11 - 3","194 - ld11 - 3","187","V5","7","12"
"45","2023-07-12 13:01:51","10246.9000000954","20230712 13:01:51","13:01:51","none","ripe5","3","ld11","4","3","46.5","1689184911.5","0.00416673442920474","4.16673442920473","52.6626279213021","932.133","586.749017762473","57.9751366831776","92.101625134338","0.270007862738844","2.90697724891904","0.256808686810044","0.161637539060987","289.546740635012","28.6277585428008","28.0802","3.81261824174438","59.5214451332051","2.2587170824828","3.79479543453278","1.55390115926158","-183.752988327929","-12.6003649784755","-0.945203505412764","92.2481838231954","0","0","1","0","52026.0910772501","1799.88","1513.08360032902","0.840658044052394","0.160870025021119","6","0.5","0: Broadleaf","1689184911.5","932.133","999.96","22.8598","17.9761","933.576","22.4781","500.213","98.707","0.100386","27.9998","28.0802","999.9","0","0","10001.2","0","419.281","-67.8264","953.94","1018.26","4.88365","999.96","17.9761","2.25642","1.77437","19.3686","15.5628","1799.88","0.978006","0.0219935","0","854.025","4.9995","16988.7","16658.7","44.25","44.812","45.062","43.75","45.437","1755.4","39.48","0","187.400000095367","0","1689184876","13:01:16","1689184876","1689184871","49","-0.317","-0.01","-1.502","0.051","1000","17","0.06","0.02","1","2","1/2","2.96771","2.80872","0.176961","0.183031","0.115075","0.0969546","24479.8","22528.6","26719.8","25999.8","32186.1","33128.9","37863.9","38528.3","2.01807","2.00837","0.103515","0","26.388","999.9","34.3","38.3","23.5117","61.96","15.9014","1","0.0416311","1.40157","20.248","5.20875","11.9297","4.98875","3.29048","9999","9999","999.9","9999","1.87057","1.87668","1.87445","1.87271","1.87318","1.87057","1.87652","1.87561","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-1.443","0.3817","-0.811275855659454","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","-0.136741083910366","-0.0300265405484775","0.00256861100987361","-9.20045666279043e-06","8","2399","1","21","0.6","0.7","1.99707","2.49512","1.59912","2.27417","1.55029","2.33398","40.9638","23.9211","18","508.215","472.921","24.9755","27.9143","30.0001","27.96","27.9326","39.9953","33.0752","0","24.9112","1000","18.1461","99.8203","100.021","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 3","ld11 - 3","194 - ld11 - 3","187","V5","7","13"
"46","2023-07-12 13:04:43","10418.5","20230712 13:04:43","13:04:43","none","ripe5","3","ld11","4","3","46.5","1689185083.1","0.00323385070713516","3.23385070713516","53.7547988048121","1131.12","680.505416684175","67.2446123664348","111.772403385912","0.208097794350966","2.9096452647708","0.200168919568406","0.125792781616408","289.580256634938","28.6667324136807","27.9526","3.7843661928166","59.6463774570144","2.23657456658538","3.74972406027042","1.54779162623122","-142.61281618466","-24.7218917730572","-1.84972006476758","120.395828612453","0","0","1","0","52137.9872141659","1800.09","1513.26000032898","0.840657967284404","0.160869876858901","6","0.5","0: Broadleaf","1689185083.1","1131.12","1199.99","22.6338","18.8424","1132.55","22.278","500.183","98.7157","0.0999901","27.795","27.9526","999.9","0","0","10015.6","0","411.023","-68.8751","1157.31","1223.04","3.79145","1199.99","18.8424","2.23431","1.86004","19.2105","16.3007","1800.09","0.978006","0.0219937","0","864.748","4.9995","16994.8","16660.7","44.062","44.687","44.937","43.5","45.25","1755.61","39.48","0","169.400000095367","0","1689185034.1","13:03:54","1689185032.6","1689185034.1","50","0.189","-0.012","-1.497","0.121","1200","19","0.05","0.03","2","2","2/2","2.96763","2.80845","0.200432","0.205678","0.114359","0.100305","23783.1","21904.1","26721.1","25999.5","32215.7","33006.4","37865.5","38527.2","2.01817","2.01297","0.115838","0","26.0582","999.9","34.2","38.2","23.3161","62.0237","15.8574","1","0.0371469","-0.0198066","20.2556","5.2083","11.9309","4.98925","3.291","9999","9999","999.9","9999","1.87054","1.87668","1.87439","1.87271","1.87317","1.87057","1.87644","1.87561","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-1.43","0.3558","-0.622955558387367","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","-0.148396868265308","-0.0300265405484775","0.00256861100987361","-9.20045666279043e-06","8","2399","1","21","0.8","0.8","2.32544","2.50122","1.59912","2.27295","1.55029","2.3291","40.681","23.9124","18","508.012","475.522","25.9307","27.8814","29.9998","27.9294","27.9005","46.5554","28.8771","0","25.9405","1200","18.8991","99.8248","100.018","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 3","ld11 - 3","194 - ld11 - 3","187","V5","7","14"
"47","2023-07-12 13:07:52","10608","20230712 13:07:52","13:07:52","none","ripe5","3","ld11","4","3","46.5","1689185272.6","0.00231417212433088","2.31417212433088","53.5740616278742","1431.71","799.874434234973","79.0430728725294","141.480653736065","0.145584226759492","2.9085256369175","0.141653700555911","0.0888778661981125","289.581852634935","28.9606667030658","28.0889","3.81455120063574","59.8108629325702","2.24969171044355","3.76134300717215","1.56485949019219","-102.054990682992","-37.7741881837229","-2.8300651648056","146.922608603415","0","0","1","0","52096.8716157718","1800.1","1513.26840032898","0.840657963629233","0.160869869804419","6","0.5","0: Broadleaf","1689185272.6","1431.71","1499.96","22.7657","20.0525","1433.26","22.4036","500.108","98.7195","0.0998515","27.848","28.0889","999.9","0","0","10008.8","0","275.887","-68.2489","1465.07","1530.66","2.71316","1499.96","20.0525","2.24742","1.97958","19.3044","17.2819","1800.1","0.978006","0.0219936","0","839.479","4.9995","16266.7","16660.7","43.937","44.437","44.75","43.375","45.062","1755.62","39.48","0","187.799999952316","0","1689185152.6","13:05:52","1689185150.6","1689185152.6","51","0.178","-0.003","-1.611","0.141","1501","19","0.04","0.02","1","2","1/2","2.9676","2.80825","0.232139","0.236192","0.114868","0.104901","22847.4","21070.5","26728.6","26007.5","32206.5","32848.3","37875.6","38537.4","2.01997","2.02105","0.129826","0","25.9658","999.9","33.9","38.1","22.9857","62.0237","16.0096","1","0.0245706","1.39273","20.2485","5.2095","11.9277","4.98855","3.291","9999","9999","999.9","9999","1.87045","1.87667","1.87439","1.87269","1.87314","1.87057","1.87643","1.87559","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-1.55","0.3621","-0.444675856939594","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","-0.151012285425979","-0.0300265405484775","0.00256861100987361","-9.20045666279043e-06","8","2399","1","21","2","2","2.80151","2.49634","1.59912","2.27295","1.55029","2.2937","40.3237","23.9124","18","507.777","479.324","24.6686","27.6892","29.9999","27.772","27.7521","56.0559","21.4516","2.84637","24.6164","1500","20.1612","99.8519","100.047","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 3","ld11 - 3","194 - ld11 - 3","187","V5","7","15"
"48","2023-07-12 13:10:03","10738.5","20230712 13:10:03","13:10:03","none","ripe5","3","ld11","4","3","46.5","1689185403.1","0.0020026315774396","2.0026315774396","55.6646937412035","1729.15","976.304862574374","96.4877653495129","170.89110773675","0.126626634033618","2.90672725120699","0.123640002747499","0.0775374715315005","289.588236634921","28.8124015847945","27.9607","3.78615417719852","60.2032647786097","2.23414069427","3.71099591107855","1.55201348292852","-88.3160525650864","-53.8133484833322","-4.02701208631286","143.431823500189","0","0","1","0","52085.6208788017","1800.14","1513.30200032897","0.840657949008952","0.160869841587277","6","0.5","0: Broadleaf","1689185403.1","1729.15","1800.09","22.606","20.2576","1731.29","22.266","500.092","98.7294","0.100145","27.6173","27.9607","999.9","0","0","9997.5","0","269.722","-70.9404","1769.14","1837.31","2.3484","1800.09","20.2576","2.23188","2.00002","19.193","17.4445","1800.14","0.978006","0.0219936","0","838.968","4.9995","16325.1","16661.2","43.937","44.562","44.812","43.437","45.125","1755.66","39.48","0","128.399999856949","0","1689185344.6","13:09:04","1689185344.6","1689185341.1","52","-0.297","-0.012","-2.212","0.191","1800","20","0.05","0.02","2","2","2/2","2.96763","2.80845","0.259984","0.263313","0.1144","0.105698","22023.1","20325.6","26732.8","26010.6","32230.6","32824.4","37881.7","38541.5","2.02122","2.02502","0.1272","0","25.8803","999.9","34.3","38","23.1301","61.8537","16.1538","1","0.0156555","0.68604","20.2541","5.2098","11.928","4.9889","3.291","9999","9999","999.9","9999","1.87049","1.87667","1.87439","1.87267","1.87316","1.87057","1.87643","1.87555","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-2.14","0.34","-0.742872528428006","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","-0.163295559801434","-0.0300265405484775","0.00256861100987361","-9.20045666279043e-06","8","2399","1","21","1","1","3.25073","2.49146","1.60034","2.27295","1.55029","2.24731","40.1713","23.9124","18","507.692","480.965","24.8294","27.5924","29.9997","27.672","27.6518","65.0586","21.6912","6.88805","24.8567","1800","20.1975","99.8679","100.058","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 3","ld11 - 3","194 - ld11 - 3","187","V5","7","16"
"56","2023-07-12 13:57:58","13613.9000000954","20230712 13:57:58","13:57:58","none","ripe5","4","ld11","5","4","35.4","1689188278.5","0.00845239474543992","8.45239474543992","-3.32196266795711","23.6803","32.171722211326","3.17989738817239","2.3405935071337","0.641968735605194","2.91217264188045","0.572483215556696","0.363416271341503","289.563858635299","28.0471341444061","27.9276","3.77885236733032","60.3909563763103","2.3648689498161","3.91593227151437","1.41398341751422","-372.7506082739","96.1317438145045","7.21227443963913","20.1572686155421","0","0","1","0","52081.8752491963","1799.98","1513.16820032917","0.840658340831104","0.160870597804031","6","0.5","0: Broadleaf","1689188278.5","23.6803","19.935","23.9259","14.028","24.2571","23.6063","500.116","98.7412","0.100179","28.5399","27.9276","999.9","0","0","10027.5","0","515.405","3.74531","24.2608","20.2186","9.89788","19.935","14.028","2.36247","1.38514","20.1088","11.7559","1799.98","0.977996","0.0220045","0","809.489","4.9995","17112.2","16659.6","45.687","46.812","46.687","45.375","46.875","1755.48","39.5","0","165.599999904633","0","1689188237.5","13:57:17","1689188219","1689188237.5","61","-0.082","0.005","-0.575","-0.048","20","14","0.51","0.01","2","2","2/2","2.96782","2.80874","0.00709525","0.0057576","0.11932","0.0809858","29556","27433.9","26740.8","26015.2","32035.9","33718.4","37891.2","38546.5","2.02838","2.02415","0.0809245","0","26.6048","999.9","35.5","36","21.4583","61.514","16.7748","1","0.0111814","0.413717","20.2561","5.20935","11.9274","4.98795","3.291","9999","9999","999.9","9999","1.8704","1.87655","1.87425","1.87256","1.87302","1.87043","1.87637","1.87546","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.577","0.3196","-0.565900166910201","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","0.319594504074232","0","0","0","8","2399","1","21","1","0.7","0.19043","2.55371","1.59912","2.27661","1.55029","2.38525","38.9198","23.9211","18","511.253","479.323","25.759","27.569","29.9998","27.5623","27.5252","3.85984","46.235","0","25.8426","20","13.99","99.8948","100.073","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 4","ld11 - 4","194 - ld11 - 4","191","V5","3","8"
"55","2023-07-12 13:55:11","13446.4000000954","20230712 13:55:11","13:55:11","none","ripe5","4","ld11","5","4","35.4","1689188111","0.0080309542390631","8.0309542390631","-0.739537236000029","50.3712","51.3335198664822","5.0744200894378","4.97929286505024","0.604562369504473","2.91149181560641","0.542507761165455","0.344110385706085","289.572855635117","28.1849050219754","28.0053","3.7960123360152","60.638101165153","2.37836875841398","3.92223488650526","1.41764357760122","-354.165081942683","88.2610521848195","6.62680076286598","30.2956266401197","0","0","1","0","52057.8942194141","1800.04","1513.21830032908","0.840658152223882","0.160870233792092","6","0.5","0: Broadleaf","1689188111","50.3712","49.9693","24.0599","14.6572","50.8783","23.7454","500.137","98.752","0.0999802","28.5676","28.0053","999.9","0","0","10022.5","0","424.072","0.401928","51.613","50.7126","9.40266","49.9693","14.6572","2.37596","1.44743","20.2008","12.4238","1800.04","0.977999","0.022001","0","799.411","4.9995","16603.5","16660.2","45.687","46.75","46.625","45.375","46.875","1755.55","39.49","0","173.400000095367","0","1689188069.5","13:54:29","1689188068.5","1689188069.5","60","-0.001","0.002","-0.507","-0.031","50","15","0.34","0.01","2","2","2/2","2.96792","2.8085","0.0148395","0.0143973","0.119844","0.0836751","29327.3","27198.9","26742.2","26018.1","32018.5","33623.4","37893.5","38550.4","2.02883","2.02665","0.0828132","0","26.6517","999.9","35.2","36","21.2749","61.7439","16.5345","1","0.00706809","1.02017","20.2525","5.2101","11.9268","4.98765","3.29095","9999","9999","999.9","9999","1.8704","1.87653","1.87425","1.87256","1.87304","1.87042","1.87637","1.87546","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.507","0.3145","-0.483927225574245","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","0.314507281313976","0","0","0","8","2399","1","21","0.7","0.7","0.250244","2.53784","1.59912","2.27539","1.55029","2.32422","38.8457","23.9211","18","511.147","480.554","25.2953","27.5082","30","27.5181","27.4855","5.0523","43.1645","0","25.3013","50","14.5772","99.9006","100.083","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 4","ld11 - 4","194 - ld11 - 4","191","V5","3","7"
"54","2023-07-12 13:52:15","13270.9000000954","20230712 13:52:15","13:52:15","none","ripe5","4","ld11","5","4","35.4","1689187935.5","0.00717078671883005","7.17078671883005","1.54889530020033","72.5604","65.6340289047884","6.48829439259956","7.1730052885788","0.511515779306897","2.90839439851607","0.466285901271751","0.295158411208586","289.588815635082","28.2965779278782","27.9521","3.78425584755503","59.3050774424321","2.3108693754014","3.8965793066278","1.47338647215363","-316.231694300405","78.7906728034309","5.91714773912474","58.064941877232","0","0","1","0","51989.0732092339","1800.14","1513.30230032906","0.840658115662703","0.160870163229016","6","0.5","0: Broadleaf","1689187935.5","72.5604","75.0431","23.3762","14.9736","73.0784","23.3972","500.071","98.7555","0.100147","28.4546","27.9521","999.9","0","0","10004.4","0","406.726","-2.42437","74.3822","76.1839","8.73406","75.0431","14.9736","2.34126","1.47872","19.9631","12.7499","1800.14","0.977999","0.022001","0","793.458","4.9995","16359.5","16661.1","45.625","46.625","46.625","45.312","46.812","1755.65","39.49","0","97.7999999523163","0","1689187967.5","13:52:47","1689187958.5","1689187967.5","59","-0.057","0.002","-0.518","-0.021","75","15","0.26","0.01","2","2","2/2","2.96777","2.80851","0.0212067","0.021503","0.118598","0.0850065","29138.9","27003.8","26743.2","26018.9","32066.8","33575.4","37895.3","38551","2.02887","2.02763","0.0946224","0","26.4051","999.9","35.1","36","21.2139","61.6739","16.6546","1","0.00395579","0.190084","20.2567","5.211","11.9261","4.98915","3.291","9999","9999","999.9","9999","1.87036","1.87653","1.87424","1.87256","1.87302","1.87042","1.87636","1.87547","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.518","-0.021","-0.42591917349214","-0.00044049200664853","-3.00691933782768e-07","5.14416272106628e-11","0.310483364424886","0","0","0","8","2399","1","21","2.5","2.3","0.301514","2.52808","1.59912","2.27417","1.55029","2.35107","38.7964","23.9299","18","511.116","481.162","25.9623","27.4802","30.0001","27.511","27.4848","6.07114","41.2497","1.48347","25.9823","75","14.8817","99.9049","100.085","time 1 aci/2023-07-13 ed aci ripe5.xlsx","2023","194","194 - ripe5 - 4","ld11 - 4","194 - ld11 - 4","191","V5","3","6"
